coverage,length_score,structure_score,hedge_count,word_count_norm,score
0.848,0.012,0.363,0,0.091,68
0.411,0.446,0.375,1,0.478,57
0.582,0.704,0.863,0,0.686,83
0.095,0.551,0.267,1,0.617,54
0.706,0.539,0.092,1,0.435,64
0.222,0.447,0.922,0,0.587,60
0.891,0.141,0.531,1,0.257,71
0.689,0.905,0.468,2,1.0,75
0.193,0.312,0.951,0,0.265,61
0.008,0.087,0.62,2,0.105,34
0.701,0.107,0.116,0,0.238,67
0.786,0.975,0.346,0,0.911,91
0.398,0.883,0.061,1,0.785,59
0.426,0.024,0.085,1,0.0,46
0.087,0.09,0.879,0,0.0,58
0.568,0.99,0.627,0,0.945,78
0.655,0.264,0.532,0,0.117,74
0.435,0.325,0.956,2,0.442,64
0.754,0.312,0.725,0,0.359,82
0.978,0.419,0.219,1,0.359,80
0.025,0.622,0.333,0,0.582,58
0.799,0.983,0.964,0,0.981,89
0.235,0.558,0.422,0,0.708,62
0.163,0.318,0.102,1,0.206,46
0.953,0.394,0.987,1,0.362,81
0.809,0.935,0.932,2,0.905,78
0.13,0.984,0.956,1,1.0,71
0.409,0.546,0.511,2,0.477,60
0.473,0.83,0.662,1,0.698,68
0.015,0.413,0.933,2,0.416,47
0.483,0.301,0.146,0,0.245,60
0.209,0.054,0.726,1,0.13,50
0.947,0.151,0.336,1,0.131,68
0.738,0.356,0.357,1,0.442,63
0.4,0.691,0.801,1,0.787,71
0.101,0.71,0.493,0,0.724,56
0.147,0.249,0.857,0,0.169,54
0.677,0.789,0.5,2,0.79,67
0.065,0.517,0.587,0,0.528,63
0.405,0.866,0.018,2,0.746,54
0.044,0.091,0.815,0,0.034,53
0.279,0.802,0.186,2,0.661,58
0.051,0.611,0.951,0,0.462,67
0.497,0.1,0.73,2,0.102,50
0.058,0.163,1.0,0,0.045,54
0.828,0.623,0.912,0,0.497,91
0.032,0.013,0.298,0,0.107,41
0.75,0.496,0.099,2,0.486,66
0.415,0.781,0.105,1,0.858,68
0.156,0.988,0.355,1,1.0,64
0.051,0.507,0.099,1,0.442,52
0.467,0.524,0.867,0,0.563,68
0.958,0.341,0.338,0,0.403,74
0.923,0.558,0.676,2,0.541,79
0.472,0.779,0.599,0,0.844,75
0.945,0.106,0.027,1,0.11,71
0.47,0.835,0.13,0,0.888,76
0.588,0.988,0.251,0,1.0,80
0.485,0.838,0.04,0,0.856,66
0.903,0.182,0.287,0,0.234,78
0.366,0.352,0.867,1,0.211,58
0.257,0.868,0.194,2,0.758,60
0.964,0.162,0.824,0,0.188,85
0.384,0.669,0.382,0,0.773,65
0.666,0.02,0.801,1,0.075,59
0.62,0.118,0.578,0,0.177,73
0.943,0.089,0.055,0,0.191,77
0.823,0.388,0.004,0,0.303,72
0.979,0.955,0.649,2,0.882,88
0.282,0.212,0.748,0,0.248,65
0.578,0.289,0.855,1,0.159,62
0.301,0.107,0.425,2,0.2,50
0.316,0.229,0.147,0,0.352,54
0.72,0.764,0.714,0,0.823,83
0.794,0.231,0.868,1,0.34,70
0.55,0.093,0.326,2,0.0,56
0.912,0.421,0.769,0,0.418,88
0.585,0.424,0.959,0,0.416,77
0.321,0.765,0.864,0,0.779,68
0.449,0.493,0.807,0,0.413,70
0.563,0.507,0.341,0,0.403,75
0.639,0.762,0.812,0,0.66,85
0.019,0.296,0.293,2,0.367,45
0.772,0.423,0.463,0,0.284,72
0.102,0.461,0.061,1,0.45,46
0.806,0.755,0.481,1,0.831,79
0.723,0.217,0.487,0,0.361,72
0.776,0.889,0.297,0,0.991,84
0.324,0.459,0.181,0,0.358,57
0.26,0.752,0.685,0,0.896,73
0.186,0.516,0.3,0,0.501,57
0.136,0.445,0.892,1,0.357,56
0.068,0.835,0.207,0,0.747,60
0.921,0.476,0.692,0,0.507,82
0.529,0.722,0.836,1,0.588,78
0.694,0.797,0.517,1,0.945,78
0.234,0.058,0.335,0,0.141,49
0.347,0.025,0.525,2,0.056,43
0.2,0.418,0.084,0,0.447,54
0.952,0.777,0.314,1,0.824,80
0.45,0.737,0.5,0,0.737,71
0.255,0.436,0.077,1,0.545,49
0.781,0.26,0.845,0,0.173,77
0.837,0.455,0.206,0,0.517,73
0.643,0.482,0.106,0,0.583,74
0.651,0.49,0.607,0,0.372,72
0.779,0.158,0.883,0,0.042,74
0.552,0.577,0.233,0,0.48,66
0.425,0.579,0.207,2,0.671,52
0.898,0.747,0.995,1,0.835,81
0.997,0.89,0.184,0,0.821,94
0.061,0.546,0.868,0,0.535,65
0.019,0.216,0.998,0,0.343,54
0.779,0.888,0.685,0,0.825,84
0.185,0.835,0.184,0,0.798,59
0.113,0.808,0.16,0,0.893,59
0.242,0.555,0.54,1,0.415,57
0.93,0.26,0.156,0,0.295,77
0.987,0.325,0.699,0,0.396,81
0.462,0.158,0.758,0,0.17,60
0.895,0.118,0.388,0,0.164,72
0.772,0.817,0.059,2,0.796,69
0.395,0.331,0.172,2,0.231,52
0.356,0.205,0.489,1,0.28,56
0.023,0.723,0.506,1,0.703,58
0.419,0.495,0.363,0,0.599,60
0.045,0.01,0.715,0,0.03,53
0.172,0.046,0.186,0,0.167,52
0.944,0.882,0.238,0,0.816,89
0.914,0.585,0.173,0,0.54,78
0.206,0.007,0.168,0,0.0,44
0.374,0.652,0.331,2,0.794,52
0.885,0.226,0.338,0,0.315,78
0.033,0.855,0.581,2,0.871,53
0.695,0.208,0.194,2,0.132,62
0.295,0.246,0.919,1,0.224,52
0.537,0.347,0.747,1,0.497,63
0.126,0.966,0.269,0,0.843,69
0.058,0.78,0.751,0,0.724,68
0.601,0.134,0.056,0,0.057,62
0.198,0.481,0.309,0,0.414,53
0.015,0.182,0.775,0,0.224,52
0.902,0.342,0.986,0,0.368,81
0.446,0.703,0.1,0,0.623,67
0.944,0.855,0.274,0,0.75,93
0.63,0.399,0.383,0,0.459,76
0.426,0.449,0.766,0,0.3,70
0.66,0.879,0.902,0,0.991,83
0.191,0.705,0.063,1,0.624,52
0.01,0.094,0.21,2,0.0,35
0.105,0.238,0.841,1,0.343,51
0.591,0.638,0.261,1,0.78,66
0.741,0.86,0.153,0,0.861,78
0.819,0.628,0.675,1,0.758,83
0.591,0.736,0.969,0,0.817,82
0.041,0.493,0.382,1,0.402,46
0.234,0.17,0.59,1,0.149,47
0.873,0.943,0.166,0,1.0,89
0.96,0.275,0.883,0,0.316,88
0.359,0.527,0.192,1,0.539,64
0.321,0.437,0.794,0,0.408,62
0.74,0.266,0.482,1,0.291,64
0.305,0.217,0.78,2,0.163,50
0.786,0.392,0.555,0,0.297,76
0.755,0.533,0.353,2,0.582,69
0.168,0.883,0.3,0,0.899,61
0.76,0.881,0.646,0,0.986,83
0.163,0.922,0.087,1,0.944,59
0.788,0.605,0.655,0,0.506,85
0.04,0.41,0.0,2,0.528,43
0.053,0.581,0.43,0,0.451,60
0.647,0.019,0.232,0,0.0,66
0.575,0.246,0.763,1,0.282,61
0.298,0.464,0.087,1,0.381,58
0.695,0.42,0.021,1,0.313,65
0.037,0.4,0.4,1,0.475,51
0.055,0.976,0.87,0,0.91,71
0.713,0.354,0.015,0,0.272,65
0.271,0.09,0.826,1,0.0,50
0.111,0.983,0.886,2,0.956,54
0.937,0.617,0.283,0,0.756,82
0.939,0.715,0.389,0,0.835,84
0.915,0.197,0.179,0,0.245,73
0.362,0.951,0.894,2,0.81,72
0.208,0.251,0.292,1,0.393,53
0.88,0.809,0.473,2,0.761,78
0.441,0.998,0.836,0,1.0,81
0.172,0.697,0.041,0,0.633,55
0.308,0.771,0.078,0,0.671,62
0.428,0.335,0.196,2,0.302,49
0.57,0.997,0.166,2,0.935,68
0.745,0.379,0.761,0,0.397,73
0.688,0.173,0.516,1,0.235,60
0.012,0.957,0.596,0,0.957,62
0.886,0.482,0.944,0,0.359,89
0.234,0.78,0.603,2,0.869,59
0.22,0.534,0.262,0,0.399,59
0.648,0.411,0.094,0,0.398,75
0.523,0.276,0.457,0,0.344,61
0.752,0.843,0.963,0,0.957,86
0.414,0.467,0.679,0,0.544,67
0.925,0.901,0.782,0,0.949,98
0.087,0.373,0.518,1,0.394,55
0.149,0.475,0.696,1,0.578,49
0.517,0.335,0.698,1,0.437,65
0.02,0.976,0.363,2,1.0,46
0.899,0.228,0.248,0,0.352,76
0.246,0.027,0.483,0,0.077,47
0.405,0.701,0.888,0,0.715,70
0.735,0.421,0.888,0,0.544,82
0.776,0.614,0.771,0,0.616,84
0.329,0.502,0.329,1,0.595,52
0.471,0.205,0.415,0,0.259,59
0.515,0.618,0.848,2,0.612,65
0.742,0.315,0.994,0,0.419,83
0.637,0.571,0.139,0,0.629,67
0.648,0.561,0.765,2,0.434,73
0.683,0.443,0.407,0,0.349,69
0.07,0.763,0.578,1,0.882,51
0.192,0.81,0.581,2,0.911,61
0.08,0.995,0.816,0,0.992,69
0.419,0.323,0.884,0,0.405,65
0.09,0.738,0.922,1,0.715,64
0.611,0.172,0.587,0,0.031,71
0.591,0.687,0.665,0,0.739,75
0.327,0.687,0.64,1,0.543,62
0.775,0.61,0.419,0,0.758,81
0.064,0.34,0.539,0,0.191,51
0.607,0.162,0.999,0,0.18,72
0.776,0.659,0.245,0,0.718,83
0.694,0.822,0.075,1,0.834,72
0.502,0.927,0.386,0,1.0,74
0.222,0.114,0.883,1,0.138,56
0.903,0.052,0.38,2,0.0,67
0.921,0.658,0.901,1,0.661,83
0.2,0.449,0.046,0,0.315,56
0.156,0.631,0.043,0,0.542,57
0.539,0.518,0.898,2,0.388,61
0.15,0.166,0.946,1,0.068,57
0.296,0.299,0.527,2,0.433,52
0.019,0.147,0.508,1,0.287,49
0.184,0.647,0.631,0,0.52,64
0.423,0.592,0.112,1,0.707,59
0.11,0.8,0.406,0,0.655,56
0.133,0.017,0.625,0,0.0,54
0.175,0.923,0.195,0,0.857,61
0.803,0.381,0.651,1,0.307,80
0.68,0.875,0.9,0,0.779,89
0.295,0.662,0.658,0,0.561,72
0.215,0.597,0.586,0,0.734,63
0.249,0.183,0.909,1,0.168,59
0.927,0.059,0.61,1,0.137,66
0.918,0.294,0.375,0,0.397,83
0.308,0.352,0.222,2,0.329,48
0.079,0.533,0.44,0,0.617,54
0.016,0.243,0.4,1,0.175,48
0.51,0.147,0.352,1,0.168,63
0.249,0.369,0.939,0,0.342,70
0.961,0.231,0.038,0,0.323,77
0.625,0.529,0.284,0,0.418,73
0.567,0.485,0.911,1,0.607,67
0.05,0.257,0.605,0,0.162,58
0.564,0.129,0.384,0,0.001,64
0.931,0.583,0.177,0,0.546,88
0.909,0.948,0.657,0,0.974,96
0.791,0.734,0.248,0,0.809,84
0.865,0.4,0.515,1,0.399,76
0.372,0.781,0.012,0,0.705,66
0.049,0.948,0.807,1,1.0,57
0.2,0.528,0.19,2,0.558,44
0.126,0.01,0.004,0,0.0,39
0.979,0.698,0.93,0,0.8,96
0.944,0.957,0.305,1,1.0,90
0.871,0.731,0.564,0,0.671,81
0.517,0.575,0.321,1,0.678,65
0.033,0.613,0.435,0,0.713,55
0.16,0.786,0.94,0,0.725,63
0.621,0.709,0.151,1,0.614,67
0.232,0.57,0.484,0,0.548,68
0.102,0.943,0.559,1,0.913,66
0.568,0.977,0.777,2,0.837,79
0.37,0.534,0.879,0,0.526,69
0.628,0.003,0.616,0,0.0,67
0.572,0.978,0.153,2,1.0,70
0.964,0.29,0.847,0,0.214,90
0.491,0.121,0.163,0,0.26,61
0.482,0.619,0.85,0,0.473,75
0.496,0.642,0.073,0,0.511,67
0.758,0.762,0.179,0,0.656,78
0.622,0.836,0.598,0,0.863,81
0.193,0.46,0.19,1,0.365,49
0.996,0.275,0.449,1,0.308,80
0.493,0.026,0.75,1,0.001,54
0.225,0.986,0.923,0,1.0,74
0.321,0.777,0.608,2,0.768,55
0.919,0.557,0.781,0,0.434,90
0.961,0.166,0.538,0,0.04,77
0.193,0.256,0.605,0,0.274,55
0.001,0.346,0.742,1,0.417,44
0.895,0.452,0.271,2,0.488,72
0.249,0.666,0.922,0,0.71,73
0.003,0.285,0.588,2,0.375,44
0.319,0.312,0.54,0,0.46,58
0.923,0.712,0.15,0,0.803,78
0.209,0.383,0.769,2,0.515,54
0.239,0.372,0.821,1,0.342,63
0.628,0.693,0.021,0,0.703,67
0.392,0.157,0.698,0,0.298,61
0.692,0.709,0.207,0,0.776,75
0.418,0.2,0.933,1,0.346,59
0.85,0.503,0.507,0,0.582,85
0.487,0.506,0.965,1,0.501,75
0.597,0.041,0.679,0,0.071,68
0.541,0.723,0.693,0,0.833,72
0.2,0.856,0.145,0,0.82,58
0.537,0.554,0.561,0,0.453,72
0.186,0.119,0.594,0,0.0,60
0.799,0.672,0.159,0,0.616,80
0.47,0.007,0.477,0,0.0,57
0.48,0.698,0.79,2,0.708,71
0.773,0.919,0.895,0,0.902,85
0.39,0.073,0.618,0,0.142,61
0.421,0.793,0.804,0,0.683,75
0.248,0.703,0.576,0,0.662,72
0.138,0.384,0.74,0,0.239,57
0.813,0.907,0.006,0,0.912,77
0.928,0.052,0.237,0,0.021,72
0.008,0.044,0.731,1,0.0,45
0.266,0.008,0.545,0,0.0,51
0.044,0.118,0.165,2,0.19,37
0.143,0.135,0.608,0,0.032,49
0.943,0.757,0.568,1,0.786,81
0.112,0.649,0.187,0,0.511,59
0.533,0.043,0.863,0,0.0,70
0.493,0.295,0.322,2,0.227,56
0.952,0.044,0.286,1,0.183,66
0.285,0.329,0.514,0,0.346,62
0.121,0.548,0.389,1,0.503,49
0.886,0.845,0.762,0,0.989,87
0.168,0.794,0.371,0,0.792,63
0.315,0.407,0.012,2,0.38,51
0.84,0.31,0.423,0,0.163,76
0.64,0.758,0.902,0,0.613,80
0.8,0.063,0.504,0,0.0,77
0.681,0.068,0.23,1,0.108,55
0.497,0.094,0.423,0,0.102,63
0.373,0.179,0.302,0,0.103,56
0.442,0.265,0.71,0,0.335,64
0.097,0.812,0.694,0,0.837,62
0.46,0.573,0.735,2,0.616,63
0.576,0.398,0.964,0,0.502,74
0.215,0.33,0.885,1,0.251,61
0.713,0.495,0.627,1,0.483,74
0.007,0.687,0.049,0,0.828,59
0.694,0.848,0.801,0,0.861,82
0.006,0.642,0.564,0,0.5,56
0.489,0.217,0.85,0,0.274,69
0.479,0.786,0.133,1,0.935,65
0.259,0.186,0.561,0,0.133,60
0.815,0.935,0.896,0,0.898,96
0.653,0.258,0.439,0,0.295,72
0.224,0.535,0.338,0,0.399,57
0.182,0.575,0.251,0,0.445,60
0.228,0.798,0.516,0,0.689,72
0.495,0.071,0.591,0,0.188,57
0.673,0.331,0.321,0,0.279,68
0.342,0.897,0.058,0,0.844,68
0.609,0.069,0.551,0,0.0,60
0.832,0.789,0.985,0,0.841,87
0.758,0.993,0.725,0,1.0,89
0.467,0.218,0.939,0,0.334,68
0.96,0.955,0.402,0,1.0,86
0.803,0.003,0.559,0,0.0,75
0.335,0.313,0.624,2,0.254,54
0.085,0.824,0.64,2,0.886,57
0.132,0.496,0.019,1,0.607,48
0.759,0.506,0.428,0,0.397,79
0.002,0.926,0.83,0,1.0,62
0.405,0.805,0.662,0,0.845,78
0.944,0.883,0.795,0,0.952,91
0.448,0.315,0.486,1,0.228,60
0.218,0.587,0.77,1,0.582,61
0.542,0.278,0.997,2,0.151,64
0.706,0.427,0.589,1,0.544,75
0.014,0.282,0.702,1,0.194,51
0.775,0.437,0.216,0,0.511,81
0.257,0.381,0.131,0,0.447,57
0.935,0.534,0.651,1,0.644,76
0.616,0.562,0.339,0,0.417,76
0.182,0.45,0.741,0,0.341,58
0.592,0.531,0.915,0,0.471,82
0.929,0.162,0.398,0,0.236,79
0.064,0.513,0.501,0,0.636,52
0.45,0.643,0.649,0,0.592,73
0.848,0.067,0.522,0,0.126,79
0.2,0.723,0.576,0,0.693,65
0.98,0.599,0.972,0,0.566,95
0.325,0.428,0.444,0,0.448,66
0.193,0.678,0.241,0,0.785,65
0.445,0.201,0.804,0,0.303,61
0.88,0.417,0.384,0,0.269,79
0.356,0.319,0.45,1,0.291,54
0.499,0.927,0.947,0,0.875,85
0.888,0.352,0.991,0,0.278,84
0.006,0.052,0.524,0,0.058,50
0.808,0.856,0.291,0,0.813,83
0.353,0.325,0.154,0,0.433,56
0.77,0.589,0.472,0,0.44,84
0.833,0.202,0.407,1,0.351,64
0.776,0.836,0.821,2,0.699,73
0.02,0.245,0.194,1,0.184,47
0.154,0.212,0.643,0,0.114,59
0.333,0.049,0.611,1,0.0,58
0.777,0.278,0.069,0,0.328,65
0.77,0.638,0.824,0,0.667,89
0.919,0.895,0.878,0,0.997,92
0.153,0.269,0.21,0,0.302,52
0.299,0.914,0.464,0,0.99,69
0.691,0.299,0.509,0,0.321,73
0.639,0.223,0.251,0,0.339,68
0.628,0.549,0.14,0,0.399,74
0.251,0.147,0.872,2,0.01,46
0.09,0.911,0.6,2,0.803,56
0.611,0.871,0.469,2,0.815,64
0.096,0.744,0.665,0,0.68,62
0.363,0.365,0.949,1,0.308,63
0.425,0.267,0.909,1,0.333,59
0.501,0.755,0.129,1,0.701,68
0.874,0.696,0.806,0,0.578,88
0.245,0.766,0.168,0,0.625,65
0.723,0.377,0.623,0,0.277,75
0.481,0.928,0.21,2,1.0,61
0.002,0.403,0.843,0,0.45,57
0.681,0.372,0.982,1,0.499,77
0.09,0.541,0.15,2,0.435,43
0.362,0.34,0.312,1,0.355,60
0.934,0.928,0.236,0,0.995,86
0.474,0.45,0.503,1,0.308,59
0.171,0.472,0.828,0,0.333,66
0.763,0.428,0.824,2,0.518,71
0.638,0.056,0.889,0,0.149,76
0.581,0.703,0.071,2,0.687,62
0.314,0.593,0.077,2,0.707,52
0.624,0.04,0.452,0,0.029,60
0.583,0.32,0.603,1,0.344,64
0.988,0.762,0.627,0,0.733,92
0.506,0.55,0.443,0,0.558,75
0.959,0.685,0.399,0,0.606,86
0.109,0.115,0.632,1,0.146,48
0.334,0.088,0.878,1,0.0,61
0.647,0.54,0.644,2,0.587,70
0.511,0.134,0.808,1,0.232,56
0.402,0.715,0.85,1,0.576,65
0.455,0.132,0.481,0,0.159,57
0.553,0.893,0.224,1,0.896,76
0.437,0.304,0.902,0,0.227,66
0.421,0.328,0.511,0,0.437,68
0.865,0.997,0.191,0,1.0,82
0.487,0.236,0.102,0,0.338,63
0.88,0.1,0.329,1,0.0,72
0.318,0.676,0.033,0,0.719,63
0.618,0.676,0.739,1,0.608,78
0.263,0.311,0.982,1,0.224,64
0.311,0.309,0.483,0,0.354,63
0.753,0.936,0.978,2,0.883,75
0.401,0.99,0.114,1,1.0,71
0.776,0.602,0.744,1,0.644,83
0.45,0.446,0.053,0,0.366,69
0.804,0.628,0.357,1,0.566,75
0.473,0.81,0.025,2,0.957,64
0.423,0.856,0.954,2,0.712,68
0.938,0.613,0.48,2,0.613,78
0.869,0.355,0.945,0,0.341,89
0.601,0.703,0.147,0,0.623,73
0.962,0.774,0.208,0,0.665,91
0.331,0.368,0.705,0,0.411,70
0.227,0.175,0.09,2,0.323,40
0.55,0.627,0.254,0,0.652,75
0.024,0.467,0.207,0,0.555,55
0.709,0.389,0.727,0,0.462,78
0.545,0.65,0.922,0,0.58,84
0.929,0.115,0.064,0,0.066,78
0.898,0.077,0.664,0,0.096,72
0.834,0.287,0.998,0,0.373,79
0.273,0.48,0.699,0,0.542,61
0.562,0.694,0.811,0,0.552,85
0.591,0.719,0.125,0,0.656,75
0.241,0.201,0.934,2,0.096,56
0.634,0.969,0.749,1,1.0,81
0.707,0.187,0.558,0,0.162,71
0.123,0.746,0.99,0,0.727,62
0.14,0.313,0.394,0,0.246,58
0.922,0.134,0.849,0,0.024,83
0.22,0.614,0.544,0,0.734,60
0.438,0.423,0.221,0,0.419,65
0.016,0.474,0.452,0,0.422,55
0.276,0.404,0.274,0,0.439,55
0.777,0.35,0.458,2,0.319,64
0.882,0.14,0.809,2,0.006,69
0.246,0.752,0.38,0,0.772,69
0.357,0.905,0.381,1,0.945,65
0.758,0.639,0.486,0,0.602,85
0.812,0.299,0.045,0,0.427,77
0.919,0.548,0.002,0,0.621,77
0.064,0.722,0.208,2,0.863,50
0.925,0.256,0.549,0,0.148,80
0.536,0.573,0.301,2,0.495,57
0.253,0.361,0.378,1,0.42,52
0.482,0.58,0.198,0,0.458,65
0.782,0.458,0.517,1,0.555,70
0.134,0.688,0.29,1,0.635,51
0.496,0.435,0.095,0,0.301,65
0.374,0.052,0.1,1,0.063,54
0.086,0.206,0.084,0,0.337,44
0.433,0.535,0.171,0,0.669,59
0.798,0.078,0.456,0,0.113,70
0.525,0.423,0.129,2,0.409,50
0.642,0.652,0.002,2,0.63,63
0.198,0.924,0.721,0,1.0,66
0.743,0.012,0.033,0,0.0,61
0.502,0.874,0.977,1,1.0,81
0.019,0.326,0.831,0,0.262,50
0.289,0.153,0.404,0,0.014,54
0.256,0.739,0.566,0,0.618,71
0.424,0.25,0.849,1,0.142,57
0.137,0.037,0.991,0,0.148,56
0.184,0.176,0.372,0,0.223,48
0.663,0.614,0.046,0,0.498,69
0.534,0.209,0.576,0,0.127,63
0.182,0.379,0.973,2,0.293,49
0.598,0.336,0.86,1,0.271,64
0.304,0.501,0.298,2,0.44,51
0.793,0.173,0.584,0,0.152,72
0.745,0.73,0.583,0,0.654,86
0.637,0.474,0.905,2,0.397,70
0.55,0.625,0.177,0,0.724,69
0.835,0.092,0.688,0,0.237,74
0.814,0.563,0.066,0,0.642,76
0.158,0.788,0.872,1,0.656,68
0.416,0.105,0.473,0,0.021,59
0.582,0.371,0.289,0,0.454,74
0.924,0.394,0.72,1,0.314,75
0.581,0.689,0.926,0,0.768,85
0.577,0.888,0.748,0,0.825,86
0.707,0.99,0.494,1,0.885,76
0.475,0.157,0.458,1,0.216,57
0.197,0.625,0.931,0,0.556,72
0.287,0.549,0.5,0,0.473,65
0.413,0.101,0.731,0,0.04,62
0.639,0.616,0.752,2,0.63,71
0.415,0.354,0.225,1,0.229,56
0.782,0.656,0.695,0,0.515,78
0.806,0.474,0.38,0,0.531,81
0.773,0.943,0.274,1,0.92,79
0.554,0.712,0.556,0,0.678,73
0.208,0.132,0.122,0,0.101,47
0.768,0.783,0.442,0,0.73,80
0.144,0.578,0.831,0,0.545,66
0.344,0.405,0.917,0,0.434,67
0.748,0.585,0.807,1,0.705,72
0.395,0.573,0.506,1,0.447,65
0.182,0.414,0.911,1,0.352,57
0.62,0.451,0.672,0,0.506,75
0.218,0.221,0.111,0,0.358,47
0.35,0.773,0.028,0,0.856,62
0.602,0.731,0.034,2,0.605,59
0.272,0.272,0.476,1,0.248,53
0.8,0.957,0.274,2,0.837,70
0.563,0.797,0.265,1,0.666,65
0.434,0.6,0.038,0,0.723,60
0.4,0.975,0.578,1,1.0,73
0.772,0.048,0.312,0,0.166,63
0.53,0.831,0.417,0,0.959,75
0.544,0.033,0.965,1,0.064,60
0.144,0.955,0.77,0,0.956,72
0.329,0.554,0.888,0,0.467,66
0.425,0.695,0.565,1,0.574,71
0.928,0.1,0.921,0,0.0,79
0.481,0.855,0.884,2,0.854,66
0.135,0.705,0.583,0,0.833,67
0.996,0.303,0.464,2,0.154,78
0.521,0.803,0.088,0,0.689,76
0.459,0.632,0.317,0,0.762,64
0.929,0.213,0.436,2,0.216,68
0.295,0.429,0.605,0,0.445,69
0.038,0.637,0.302,0,0.684,54
0.782,0.999,0.169,1,0.895,78
0.877,0.076,0.237,0,0.0,66
0.597,0.433,0.662,0,0.303,74
0.814,0.337,0.998,0,0.414,82
0.312,0.075,0.139,0,0.01,55
0.065,0.708,0.584,1,0.769,53
0.526,0.91,0.426,1,0.845,73
0.95,0.221,0.058,0,0.103,81
0.701,0.341,0.451,1,0.466,65
0.364,0.505,0.887,2,0.652,59
0.724,0.456,0.39,0,0.534,74
0.367,0.259,0.874,0,0.116,60
0.294,0.999,0.921,0,1.0,71
0.818,0.509,0.956,0,0.617,82
0.787,0.512,0.778,0,0.625,76
0.638,0.813,0.409,1,0.681,71
0.972,0.76,0.486,1,0.652,84
0.169,0.502,0.111,0,0.613,57
0.14,0.143,0.148,0,0.16,46
0.536,0.471,0.866,1,0.379,75
0.591,0.297,0.001,0,0.159,67
0.268,0.605,0.116,0,0.722,56
0.115,0.246,0.667,2,0.352,48
0.194,0.967,0.944,0,0.866,75
0.592,0.924,0.008,0,0.861,77
0.936,0.359,0.489,0,0.389,81
0.24,0.128,0.54,2,0.0,50
0.102,0.288,0.867,0,0.211,52
0.333,0.759,0.787,1,0.837,62
0.656,0.288,0.556,2,0.274,65
0.629,0.551,0.175,1,0.554,67
0.61,0.023,0.222,0,0.022,67
0.642,0.968,0.674,0,0.957,86
0.115,0.146,0.222,1,0.182,48
0.445,0.931,0.904,2,0.997,71
0.014,0.814,0.553,0,0.938,64
0.592,0.306,0.768,1,0.384,63
0.895,0.001,0.419,0,0.021,67
0.298,0.894,0.52,2,0.907,55
0.067,0.048,0.332,0,0.0,46
0.273,0.444,0.043,0,0.39,56
0.093,0.223,0.664,0,0.163,58
0.059,0.358,0.635,1,0.292,49
0.398,0.614,0.64,2,0.583,57
0.46,0.837,0.86,0,0.784,83
0.009,0.282,0.184,1,0.174,39
0.213,0.512,0.767,0,0.386,66
0.308,0.72,0.342,2,0.689,52
0.535,0.315,0.282,1,0.443,59
0.834,0.563,0.379,0,0.496,79
0.061,0.997,0.213,1,0.89,61
0.676,0.291,0.181,0,0.395,67
0.538,0.81,0.525,0,0.674,71
0.828,0.605,0.392,1,0.64,71
0.158,0.485,0.951,1,0.377,54
0.302,0.407,0.542,2,0.31,48
0.684,0.59,0.9,0,0.621,81
0.991,0.005,0.221,0,0.101,77
0.971,0.121,0.231,0,0.121,73
0.78,0.821,0.008,0,0.685,75
0.585,0.106,0.239,0,0.019,64
0.489,0.487,0.604,0,0.354,65
0.709,0.648,0.43,0,0.542,83
0.377,0.718,0.281,0,0.587,71
0.354,0.6,0.002,0,0.624,64
0.899,0.227,0.286,2,0.18,69
0.217,0.743,0.083,0,0.788,61
0.916,0.534,0.075,0,0.497,79
0.288,0.245,0.013,1,0.13,46
0.757,0.196,0.614,0,0.322,76
0.974,0.428,0.421,0,0.38,81
0.659,0.648,0.76,0,0.536,84
0.16,0.087,0.7,0,0.08,48
0.662,0.797,0.625,0,0.687,77
0.114,0.478,0.547,0,0.335,59
0.478,0.428,0.335,0,0.323,69
0.123,0.356,0.155,2,0.247,46
0.517,0.284,0.513,0,0.2,67
0.083,0.846,0.606,0,0.702,58
0.746,0.454,0.337,0,0.475,76
0.908,0.149,0.243,1,0.021,65
0.437,0.599,0.626,2,0.563,62
0.127,0.479,0.964,1,0.406,57
0.554,0.801,0.497,0,0.822,82
0.341,0.21,0.524,0,0.088,63
0.667,0.03,0.388,0,0.0,65
0.293,0.431,0.866,0,0.542,64
0.805,0.488,0.993,0,0.621,81
0.808,0.249,0.95,0,0.301,78
0.751,0.614,0.977,0,0.623,85
0.589,0.16,0.279,2,0.183,57
0.83,0.022,0.407,0,0.0,77
0.579,0.971,0.419,0,0.981,78
0.11,0.818,0.054,0,0.898,62
0.876,0.711,0.179,0,0.783,85
0.614,0.584,0.216,1,0.697,72
0.073,0.576,0.301,2,0.661,44
0.004,0.147,0.196,0,0.135,51
0.69,0.855,0.668,1,0.707,84
0.972,0.723,0.464,0,0.685,93
0.291,0.655,0.459,0,0.574,67
0.134,0.293,0.556,2,0.427,51
0.144,0.243,0.445,1,0.357,51
0.926,0.699,0.27,0,0.764,84
0.4,0.73,0.012,0,0.702,63
0.141,0.863,0.98,1,0.841,59
0.067,0.138,0.794,0,0.0,58
0.049,0.888,0.676,0,0.889,62
0.388,0.253,0.965,1,0.164,68
0.213,0.849,0.676,0,0.706,72
0.166,0.977,0.54,0,0.977,71
0.086,0.207,0.009,0,0.249,44
